suspicious-document01680.txt-44	source-document01034.txt-19	summary-obfuscation	0.532609	0.792610	0.316851	0.210526	0.000000	0.000000	0.108108	0.000000	0.000000	0.800000	0.466667	0.185185	0.394265	0.855070	0.707107
suspicious-document00034.txt-17	source-document02348.txt-181	no-plagiarism	1.053409	0.819298	0.270181	0.300000	0.000000	0.000000	0.083333	0.000000	0.000000	1.000000	0.622951	0.360656	0.289063	0.993399	1.000000
suspicious-document00061.txt-5	source-document02496.txt-7	no-plagiarism	0.946154	0.924190	0.323355	0.166667	0.000000	0.000000	0.043478	0.000000	0.000000	0.735294	0.382353	0.088235	0.246377	0.000000	0.000000
suspicious-document00034.txt-26	source-document01779.txt-2	no-plagiarism	0.722727	1.000000	0.223916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.492958	0.323944	0.126761	0.389381	0.000000	0.000000
suspicious-document00034.txt-28	source-document02511.txt-4	no-plagiarism	0.619531	0.637368	0.642500	0.138889	0.024390	0.000000	0.102041	0.016667	0.000000	0.450237	0.293839	0.180095	0.353698	0.796251	0.801784
suspicious-document00061.txt-18	source-document01779.txt-10	no-plagiarism	0.875000	0.846373	0.439230	0.066667	0.000000	0.000000	0.050000	0.000000	0.000000	0.343023	0.229651	0.119186	0.317597	0.920917	0.500000
suspicious-document00034.txt-30	source-document02511.txt-22	no-plagiarism	0.610000	0.760954	0.266316	0.210526	0.000000	0.000000	0.121212	0.000000	0.000000	0.647541	0.368852	0.155738	0.438356	0.827586	0.707107
suspicious-document00061.txt-38	source-document03040.txt-4	no-plagiarism	0.480435	0.685030	0.334707	0.263158	0.000000	0.000000	0.151515	0.000000	0.000000	0.722772	0.475248	0.297030	0.427907	0.589462	0.408248
suspicious-document00061.txt-42	source-document02902.txt-5	no-plagiarism	0.711538	0.928571	0.153486	0.090909	0.000000	0.000000	0.041667	0.000000	0.000000	0.888889	0.481481	0.296296	0.370370	0.000000	0.000000
suspicious-document00061.txt-47	source-document03040.txt-9	no-plagiarism	0.792647	0.945767	0.285107	0.058824	0.000000	0.000000	0.030303	0.000000	0.000000	0.630435	0.217391	0.065217	0.363636	0.000000	0.000000
suspicious-document00024.txt-4	source-document02902.txt-12	no-plagiarism	0.937500	0.759808	0.346832	0.333333	0.000000	0.000000	0.083333	0.000000	0.000000	1.000000	0.790323	0.467742	0.313167	0.826058	1.000000
suspicious-document00024.txt-6	source-document03040.txt-13	no-plagiarism	0.834783	0.854905	0.508591	0.115385	0.000000	0.000000	0.081081	0.000000	0.000000	0.333333	0.248588	0.135593	0.345679	0.943593	0.500000
suspicious-document00533.txt-2	source-document01577.txt-1	no-plagiarism	1.078947	0.835601	0.106984	0.250000	0.000000	0.000000	0.051724	0.000000	0.000000	1.000000	0.779412	0.397059	0.253731	0.935151	1.000000
suspicious-document00533.txt-8	source-document02902.txt-22	no-plagiarism	0.681579	0.705826	0.202394	0.269231	0.000000	0.000000	0.120690	0.000000	0.000000	0.932886	0.711409	0.308725	0.383372	0.540764	0.241209
suspicious-document00024.txt-15	source-document01577.txt-6	no-plagiarism	0.493750	0.799554	0.315211	0.181818	0.000000	0.000000	0.102564	0.000000	0.000000	0.653595	0.366013	0.183007	0.379928	0.813293	1.000000
suspicious-document00700.txt-1	source-document01577.txt-12	no-plagiarism	1.063636	0.890891	NaN	0.250000	0.000000	0.000000	0.047619	0.000000	0.000000	0.733333	0.666667	0.000000	0.098361	0.000000	0.000000
suspicious-document00533.txt-27	source-document02902.txt-26	no-plagiarism	0.607143	0.894591	0.350472	0.071429	0.000000	0.000000	0.042553	0.000000	0.000000	0.701657	0.480663	0.292818	0.397695	0.000000	0.000000
suspicious-document00700.txt-8	source-document01577.txt-23	no-plagiarism	0.942308	0.913289	0.143849	0.052632	0.000000	0.000000	0.040000	0.000000	0.000000	0.245283	0.141509	0.028302	0.281481	0.000000	0.000000
suspicious-document00533.txt-34	source-document01514.txt-28	no-plagiarism	0.834677	0.850000	0.380456	0.200000	0.000000	0.000000	0.080000	0.000000	0.000000	0.842105	0.500000	0.324561	0.400000	0.995969	1.000000
suspicious-document00700.txt-32	source-document01514.txt-30	no-plagiarism	0.505000	0.848477	0.154790	0.214286	0.000000	0.000000	0.083333	0.000000	0.000000	0.790123	0.543210	0.271605	0.376238	0.989743	1.000000
suspicious-document00700.txt-33	source-document01514.txt-32	no-plagiarism	0.696296	0.567986	0.146958	0.294118	0.052632	0.000000	0.128205	0.019608	0.000000	0.917355	0.628099	0.363636	0.392157	0.592384	0.000000
suspicious-document00103.txt-16	source-document01514.txt-38	no-plagiarism	0.536818	0.533654	0.409818	0.200000	0.000000	0.000000	0.129870	0.000000	0.000000	0.645833	0.444444	0.256944	0.382813	0.476281	0.486513
suspicious-document00700.txt-44	source-document01514.txt-49	no-plagiarism	0.595652	0.538407	0.258726	0.312500	0.000000	0.000000	0.156250	0.000000	0.000000	0.893939	0.590909	0.469697	0.414508	0.879688	0.816497
suspicious-document00700.txt-45	source-document01514.txt-56	no-plagiarism	0.614286	0.799554	0.226231	0.181818	0.000000	0.000000	0.080000	0.000000	0.000000	0.855072	0.536232	0.188406	0.493671	0.000000	0.000000
suspicious-document00103.txt-23	source-document01514.txt-57	no-plagiarism	0.780000	0.859512	0.342736	0.125000	0.000000	0.000000	0.052632	0.000000	0.000000	0.924051	0.493671	0.240506	0.380090	0.000000	0.000000
suspicious-document00700.txt-52	source-document01514.txt-69	no-plagiarism	0.793125	0.736883	0.299229	0.285714	0.000000	0.000000	0.064516	0.000000	0.000000	0.939759	0.686747	0.277108	0.252688	0.993290	0.632456
suspicious-document00103.txt-28	source-document01514.txt-72	no-plagiarism	0.586458	0.931401	NaN	0.086957	0.000000	0.000000	0.046512	0.000000	0.000000	0.601563	0.265625	0.078125	0.365217	0.000000	0.000000
suspicious-document01416.txt-1	source-document02424.txt-6	no-plagiarism	0.633333	0.591282	0.364298	0.166667	0.000000	0.000000	0.073171	0.000000	0.000000	0.943775	0.650602	0.425703	0.384106	0.584786	0.071429
suspicious-document01416.txt-2	source-document01514.txt-78	no-plagiarism	0.647561	0.762610	0.378993	0.166667	0.000000	0.000000	0.078125	0.000000	0.000000	0.798851	0.442529	0.224138	0.355438	0.844040	0.500000
suspicious-document01416.txt-11	source-document02424.txt-12	no-plagiarism	0.829412	0.937006	0.269420	0.040000	0.000000	0.000000	0.030303	0.000000	0.000000	0.227586	0.186207	0.075862	0.295082	0.000000	0.000000
suspicious-document01416.txt-14	source-document01514.txt-92	no-plagiarism	0.834375	0.939142	NaN	0.066667	0.000000	0.000000	0.031250	0.000000	0.000000	0.753247	0.402597	0.194805	0.385965	0.000000	0.000000
suspicious-document01416.txt-32	source-document01514.txt-101	no-plagiarism	0.694167	0.783388	0.081519	0.114286	0.000000	0.000000	0.080000	0.000000	0.000000	0.494737	0.321053	0.131579	0.357616	0.874166	0.500000
suspicious-document01783.txt-1	source-document01514.txt-113	no-plagiarism	0.836538	0.920943	NaN	0.058824	0.000000	0.000000	0.041667	0.000000	0.000000	0.366337	0.217822	0.059406	0.323944	0.000000	0.000000
suspicious-document01783.txt-16	source-document00242.txt-6	no-plagiarism	0.913158	0.868441	0.000000	0.200000	0.000000	0.000000	0.066667	0.000000	0.000000	0.812500	0.453125	0.203125	0.345946	0.000000	0.000000
suspicious-document01783.txt-22	source-document00242.txt-17	no-plagiarism	0.671552	0.866844	0.486115	0.107143	0.000000	0.000000	0.061224	0.000000	0.000000	0.685000	0.455000	0.215000	0.414986	-0.066188	NaN
suspicious-document01783.txt-23	source-document01514.txt-115	no-plagiarism	0.457447	0.788234	0.357424	0.222222	0.000000	0.000000	0.101695	0.000000	0.000000	0.868932	0.626214	0.334951	0.371717	0.113036	0.071429
suspicious-document01783.txt-29	source-document01514.txt-116	no-plagiarism	0.631579	0.664590	0.312989	0.142857	0.000000	0.000000	0.066667	0.000000	0.000000	0.865854	0.548780	0.280488	0.342857	0.000000	0.000000
suspicious-document01413.txt-1	source-document01514.txt-132	no-plagiarism	0.912500	0.845697	0.279516	0.333333	0.000000	0.000000	0.068966	0.000000	0.000000	0.900000	0.700000	0.400000	0.246377	0.000000	0.000000
suspicious-document01413.txt-2	source-document01514.txt-133	no-plagiarism	0.644444	0.949748	0.083651	0.066667	0.000000	0.000000	0.030303	0.000000	0.000000	0.643678	0.275862	0.000000	0.375758	0.000000	0.000000
suspicious-document01413.txt-13	source-document01514.txt-135	no-plagiarism	0.727857	0.815440	0.512245	0.178571	0.031250	0.000000	0.094340	0.014925	0.000000	0.768707	0.448980	0.217687	0.368876	0.923722	0.600000
suspicious-document01413.txt-20	source-document01514.txt-140	no-plagiarism	0.584375	0.728036	0.185091	0.166667	0.000000	0.000000	0.107143	0.000000	0.000000	0.479339	0.322314	0.190083	0.402116	0.893843	NaN
suspicious-document01413.txt-21	source-document00345.txt-5	no-plagiarism	0.711250	0.880477	0.246235	0.095238	0.000000	0.000000	0.058824	0.000000	0.000000	0.634328	0.350746	0.186567	0.396694	0.000000	0.000000
suspicious-document01413.txt-29	source-document01514.txt-148	no-plagiarism	0.648077	0.693075	0.499630	0.125000	0.000000	0.000000	0.075000	0.000000	0.000000	0.584795	0.350877	0.140351	0.386207	0.997266	1.000000
suspicious-document01413.txt-33	source-document01514.txt-149	no-plagiarism	0.650000	0.888197	0.254775	0.125000	0.000000	0.000000	0.058824	0.000000	0.000000	0.894737	0.315789	0.105263	0.375000	0.000000	0.000000
suspicious-document01413.txt-37	source-document01514.txt-152	no-plagiarism	0.850000	0.807550	0.706597	0.333333	0.200000	0.000000	0.105263	0.052632	0.000000	0.884615	0.730769	0.576923	0.415094	0.000000	0.000000
suspicious-document01413.txt-41	source-document01514.txt-154	no-plagiarism	0.819444	0.955008	0.440195	0.055556	0.000000	0.000000	0.030303	0.000000	0.000000	0.573770	0.352459	0.139344	0.369668	0.000000	0.000000
suspicious-document01413.txt-44	source-document00345.txt-14	no-plagiarism	0.778571	0.763772	0.293653	0.363636	0.000000	0.000000	0.111111	0.000000	0.000000	0.921569	0.803922	0.411765	0.324074	0.049698	0.250000
suspicious-document01413.txt-64	source-document01514.txt-163	no-plagiarism	0.705556	0.888197	0.247537	0.100000	0.000000	0.000000	0.058824	0.000000	0.000000	0.519231	0.307692	0.115385	0.436782	0.000000	0.000000
suspicious-document01413.txt-71	source-document01514.txt-170	no-plagiarism	0.840789	0.712302	0.477687	0.230769	0.000000	0.000000	0.093750	0.000000	0.000000	0.863014	0.493151	0.328767	0.417112	0.997375	1.000000
suspicious-document01413.txt-92	source-document01514.txt-171	no-plagiarism	0.773333	0.871435	0.182644	0.181818	0.000000	0.000000	0.071429	0.000000	0.000000	0.867925	0.509434	0.207547	0.407643	0.000000	0.000000
suspicious-document01413.txt-93	source-document01514.txt-181	no-plagiarism	0.631818	0.746454	0.151758	0.272727	0.000000	0.000000	0.166667	0.000000	0.000000	0.567164	0.343284	0.164179	0.420168	0.976090	1.000000
suspicious-document01413.txt-94	source-document00345.txt-39	no-plagiarism	0.851190	0.897402	0.395675	0.200000	0.000000	0.000000	0.054054	0.000000	0.000000	0.945455	0.563636	0.236364	0.325359	0.000000	0.000000
suspicious-document01413.txt-110	source-document01514.txt-187	no-plagiarism	0.976515	0.757607	0.260340	0.266667	0.000000	0.000000	0.075472	0.000000	0.000000	1.000000	0.705263	0.431579	0.324468	0.853023	0.316228
suspicious-document00122.txt-2	source-document01514.txt-191	no-plagiarism	0.658824	0.837779	0.359411	0.200000	0.000000	0.000000	0.096774	0.000000	0.000000	0.791667	0.555556	0.194444	0.372671	0.817057	NaN
suspicious-document00122.txt-17	source-document01514.txt-196	no-plagiarism	0.807143	0.634852	0.133097	0.333333	0.000000	0.000000	0.116279	0.000000	0.000000	0.892157	0.607843	0.274510	0.335404	0.488214	0.089087
suspicious-document01413.txt-160	source-document01514.txt-198	no-plagiarism	0.884615	0.925464	0.329392	0.111111	0.000000	0.000000	0.040000	0.000000	0.000000	0.780488	0.463415	0.073171	0.313433	0.000000	0.000000
suspicious-document01413.txt-161	source-document01324.txt-1	no-plagiarism	1.187500	0.776393	0.131243	0.250000	0.000000	0.000000	0.125000	0.000000	0.000000	0.631579	0.421053	0.315789	0.255319	0.000000	0.000000
suspicious-document00122.txt-31	source-document01514.txt-203	no-plagiarism	0.694444	0.673379	0.587614	0.240000	0.000000	0.000000	0.107143	0.000000	0.000000	0.909774	0.616541	0.360902	0.408537	0.836042	0.577350
suspicious-document01413.txt-165	source-document01324.txt-17	no-plagiarism	0.771667	1.000000	0.343673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.435644	0.227723	0.029703	0.344371	0.000000	0.000000
suspicious-document01413.txt-170	source-document01514.txt-209	no-plagiarism	0.812500	0.756568	NaN	0.266667	0.000000	0.000000	0.137931	0.000000	0.000000	0.810526	0.452632	0.221053	0.379487	0.509971	0.333333
suspicious-document00122.txt-44	source-document01632.txt-6	no-plagiarism	1.023077	1.000000	0.255904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.238579	0.167513	0.055838	0.240964	0.000000	0.000000
suspicious-document00035.txt-9	source-document01514.txt-226	no-plagiarism	0.600000	0.741801	0.265827	0.266667	0.000000	0.000000	0.148148	0.000000	0.000000	0.670588	0.341176	0.223529	0.377358	0.973101	1.000000
suspicious-document00035.txt-10	source-document01632.txt-18	no-plagiarism	1.000000	0.939807	0.303876	0.031250	0.000000	0.000000	0.027027	0.000000	0.000000	0.120253	0.069620	0.018987	0.157303	0.000000	0.000000
suspicious-document00122.txt-59	source-document01514.txt-227	no-plagiarism	0.723529	0.862060	0.277180	0.142857	0.000000	0.000000	0.070175	0.000000	0.000000	0.831325	0.542169	0.277108	0.403458	0.874717	0.707107
suspicious-document00035.txt-26	source-document01632.txt-20	no-plagiarism	0.645833	1.000000	0.247422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.506667	0.226667	0.040000	0.322581	0.000000	0.000000
suspicious-document00122.txt-65	source-document01632.txt-23	no-plagiarism	0.715000	0.871612	0.280713	0.133333	0.000000	0.000000	0.097561	0.000000	0.000000	0.387255	0.250000	0.112745	0.361775	0.848051	0.632456
suspicious-document00035.txt-39	source-document01632.txt-43	no-plagiarism	0.604000	0.741268	0.416863	0.120000	0.034483	0.000000	0.078947	0.022222	0.000000	0.621951	0.420732	0.225610	0.385455	0.991157	1.000000
suspicious-document00122.txt-75	source-document01632.txt-45	no-plagiarism	0.783333	1.000000	0.250690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.490385	0.346154	0.153846	0.387500	0.000000	0.000000
suspicious-document00122.txt-76	source-document01514.txt-242	no-plagiarism	0.588710	0.717471	0.281893	0.153846	0.000000	0.000000	0.078431	0.000000	0.000000	0.794521	0.472603	0.280822	0.400000	0.751576	0.447214
suspicious-document00035.txt-50	source-document01632.txt-49	no-plagiarism	0.845833	0.931188	0.326218	0.090909	0.000000	0.000000	0.043478	0.000000	0.000000	0.798507	0.552239	0.268657	0.336391	0.000000	0.000000
suspicious-document00122.txt-91	source-document01514.txt-248	no-plagiarism	0.659091	0.783975	0.169259	0.125000	0.000000	0.000000	0.088235	0.000000	0.000000	0.456522	0.239130	0.137681	0.367925	0.999580	1.000000
suspicious-document00035.txt-71	source-document01514.txt-253	no-plagiarism	0.804000	0.895994	0.203783	0.086957	0.000000	0.000000	0.045455	0.000000	0.000000	0.729927	0.459854	0.240876	0.394052	0.000000	0.000000
suspicious-document00035.txt-72	source-document01514.txt-254	no-plagiarism	0.796875	0.950310	0.226157	0.083333	0.000000	0.000000	0.037037	0.000000	0.000000	0.853659	0.451220	0.158537	0.389474	0.000000	0.000000
suspicious-document00122.txt-104	source-document01514.txt-255	no-plagiarism	0.631250	0.777723	0.180004	0.150000	0.000000	0.000000	0.083333	0.000000	0.000000	0.755556	0.422222	0.222222	0.402235	-0.029344	NaN
suspicious-document00035.txt-73	source-document01514.txt-257	no-plagiarism	0.892949	0.537427	0.360685	0.061224	0.000000	0.000000	0.050847	0.000000	0.000000	0.190883	0.131054	0.079772	0.229665	0.982712	1.000000
suspicious-document00122.txt-113	source-document01514.txt-265	no-plagiarism	0.726515	0.687998	0.179142	0.131579	0.019608	0.000000	0.113636	0.016667	0.000000	0.214575	0.133603	0.068826	0.250825	0.211965	0.166667
suspicious-document00035.txt-83	source-document01514.txt-273	no-plagiarism	0.568182	0.704561	0.301232	0.200000	0.000000	0.000000	0.117647	0.000000	0.000000	0.673759	0.382979	0.156028	0.386831	0.756763	0.707107
suspicious-document00122.txt-124	source-document01514.txt-274	no-plagiarism	0.525000	0.870359	NaN	0.142857	0.000000	0.000000	0.076923	0.000000	0.000000	0.750000	0.361111	0.166667	0.355263	0.000000	0.000000
suspicious-document00122.txt-125	source-document01514.txt-277	no-plagiarism	0.531250	0.764298	0.252779	0.222222	0.000000	0.000000	0.133333	0.000000	0.000000	0.490566	0.264151	0.075472	0.436782	0.000000	0.000000
suspicious-document00122.txt-129	source-document01514.txt-281	no-plagiarism	0.797414	0.813977	0.165365	0.133333	0.000000	0.000000	0.090909	0.000000	0.000000	0.494565	0.320652	0.179348	0.373702	0.992764	1.000000
suspicious-document00035.txt-100	source-document02555.txt-4	no-plagiarism	0.775000	0.844653	0.097267	0.153846	0.000000	0.000000	0.051282	0.000000	0.000000	0.921875	0.609375	0.296875	0.330579	0.000000	0.000000
suspicious-document00035.txt-101	source-document00495.txt-1	no-plagiarism	1.417857	0.807550	0.000000	0.500000	0.000000	0.000000	0.076923	0.000000	0.000000	1.000000	0.909091	0.545455	0.128655	0.000000	0.000000
suspicious-document00122.txt-134	source-document00495.txt-2	no-plagiarism	0.833088	0.854650	0.378502	0.095238	0.000000	0.000000	0.035088	0.000000	0.000000	0.938144	0.701031	0.371134	0.331461	0.000000	0.000000
suspicious-document00035.txt-108	source-document00495.txt-3	no-plagiarism	0.657143	0.866369	0.126865	0.142857	0.000000	0.000000	0.071429	0.000000	0.000000	0.687500	0.375000	0.187500	0.424242	0.000000	0.000000
suspicious-document01771.txt-5	source-document00495.txt-10	no-plagiarism	0.931818	0.825757	0.334250	0.214286	0.000000	0.000000	0.076923	0.000000	0.000000	0.968750	0.687500	0.437500	0.363636	0.969629	1.000000
suspicious-document01771.txt-15	source-document00495.txt-20	no-plagiarism	0.868125	0.820213	0.230081	0.081633	0.000000	0.000000	0.062500	0.000000	0.000000	0.353474	0.271903	0.163142	0.342984	0.510143	-0.316228
suspicious-document01771.txt-20	source-document03168.txt-1	no-plagiarism	0.695652	0.834252	0.139880	0.200000	0.000000	0.000000	0.117647	0.000000	0.000000	0.776699	0.504854	0.330097	0.396396	0.834217	1.000000
suspicious-document00022.txt-7	source-document03168.txt-5	no-plagiarism	0.667647	0.882149	0.330726	0.095238	0.000000	0.000000	0.064516	0.000000	0.000000	0.410072	0.287770	0.187050	0.386139	0.000000	0.000000
suspicious-document00022.txt-9	source-document02937.txt-4	no-plagiarism	0.627778	0.670459	0.256695	0.166667	0.000000	0.000000	0.088889	0.000000	0.000000	0.759740	0.428571	0.259740	0.418605	0.958168	1.000000
suspicious-document01771.txt-21	source-document00545.txt-9	no-plagiarism	1.062500	0.864667	0.397545	0.083333	0.000000	0.000000	0.062500	0.000000	0.000000	0.250000	0.171642	0.074627	0.268657	0.984182	1.000000
suspicious-document00022.txt-21	source-document00545.txt-13	no-plagiarism	0.783333	0.865160	NaN	0.150000	0.000000	0.000000	0.107143	0.000000	0.000000	0.414634	0.276423	0.113821	0.372881	-0.479505	NaN
suspicious-document00022.txt-25	source-document01436.txt-1	no-plagiarism	0.789583	0.928343	0.370749	0.125000	0.000000	0.000000	0.048780	0.000000	0.000000	0.930233	0.569767	0.151163	0.360000	0.000000	0.000000
suspicious-document01771.txt-26	source-document01436.txt-2	no-plagiarism	0.562791	0.678288	0.210057	0.156250	0.024390	0.000000	0.086207	0.012500	0.000000	0.774336	0.508850	0.225664	0.400000	0.615578	0.500000
suspicious-document01771.txt-28	source-document01575.txt-5	no-plagiarism	0.666667	0.880100	0.338507	0.080000	0.000000	0.000000	0.040816	0.000000	0.000000	0.867133	0.517483	0.195804	0.398792	0.000000	0.000000
suspicious-document00022.txt-33	source-document01575.txt-12	no-plagiarism	0.796875	0.815363	0.326909	0.142857	0.000000	0.000000	0.103448	0.000000	0.000000	0.407692	0.276923	0.153846	0.361702	0.905936	NaN
suspicious-document00584.txt-9	source-document01575.txt-14	no-plagiarism	0.773333	0.875965	0.225178	0.117647	0.000000	0.000000	0.071429	0.000000	0.000000	0.575758	0.383838	0.181818	0.402439	0.000000	0.000000
suspicious-document00584.txt-11	source-document01575.txt-17	no-plagiarism	0.786585	0.482536	0.247966	0.117647	0.000000	0.000000	0.030769	0.000000	0.000000	0.913386	0.645669	0.251969	0.313636	0.000000	0.000000
suspicious-document00584.txt-15	source-document00700.txt-1	no-plagiarism	0.858824	0.954962	0.195462	0.055556	0.000000	0.000000	0.035714	0.000000	0.000000	0.470588	0.323529	0.176471	0.384615	0.000000	0.000000
suspicious-document00584.txt-23	source-document00700.txt-5	no-plagiarism	1.026389	0.882149	0.144094	0.080000	0.000000	0.000000	0.064516	0.000000	0.000000	0.253247	0.168831	0.116883	0.285714	0.000000	0.000000
suspicious-document00763.txt-10	source-document00700.txt-11	no-plagiarism	0.818056	1.000000	0.368046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.398374	0.235772	0.073171	0.327684	0.000000	0.000000
suspicious-document00763.txt-24	source-document00700.txt-14	no-plagiarism	0.748000	0.963140	0.415771	0.050000	0.000000	0.000000	0.020833	0.000000	0.000000	0.907407	0.583333	0.268519	0.400000	0.000000	0.000000
suspicious-document00045.txt-11	source-document00700.txt-21	no-plagiarism	0.822500	0.898726	0.243624	0.071429	0.000000	0.000000	0.055556	0.000000	0.000000	0.333333	0.163399	0.058824	0.307692	0.000000	0.000000
suspicious-document00045.txt-27	source-document00700.txt-23	no-plagiarism	0.847368	0.848089	0.545559	0.120000	0.000000	0.000000	0.093750	0.000000	0.000000	0.353741	0.244898	0.149660	0.344828	0.999777	1.000000
suspicious-document00045.txt-41	source-document00700.txt-33	no-plagiarism	0.502632	0.766874	0.326478	0.250000	0.000000	0.000000	0.156250	0.000000	0.000000	0.690909	0.427273	0.300000	0.443299	0.448318	0.654654
suspicious-document00045.txt-48	source-document00535.txt-3	no-plagiarism	0.602222	0.601590	0.338359	0.186047	0.000000	0.000000	0.121212	0.000000	0.000000	0.761246	0.491349	0.262976	0.386617	0.310690	0.130919
suspicious-document00940.txt-4	source-document00700.txt-47	no-plagiarism	0.968750	0.870901	0.196181	0.095238	0.000000	0.000000	0.068966	0.000000	0.000000	0.389313	0.274809	0.076336	0.371585	0.000000	0.000000
suspicious-document00940.txt-8	source-document00535.txt-6	no-plagiarism	1.177841	0.925464	0.124977	0.250000	0.000000	0.000000	0.045455	0.000000	0.000000	0.822581	0.661290	0.500000	0.172477	0.965474	1.000000
suspicious-document00940.txt-20	source-document00700.txt-60	no-plagiarism	1.002500	0.630213	0.516952	0.111111	0.000000	0.000000	0.086207	0.000000	0.000000	0.263158	0.201754	0.114035	0.300926	0.722396	0.666667
suspicious-document00940.txt-25	source-document00535.txt-19	no-plagiarism	1.012857	0.894167	0.200309	0.057143	0.000000	0.000000	0.041667	0.000000	0.000000	0.106109	0.054662	0.028939	0.155496	0.000000	0.000000
suspicious-document00940.txt-32	source-document00535.txt-22	no-plagiarism	1.037500	0.925464	NaN	0.041667	0.000000	0.000000	0.035714	0.000000	0.000000	0.124224	0.086957	0.000000	0.152174	0.000000	0.000000
suspicious-document00940.txt-34	source-document00543.txt-1	no-plagiarism	0.933333	1.000000	0.120865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.650000	0.300000	0.000000	0.276923	0.000000	0.000000
suspicious-document00940.txt-43	source-document00700.txt-71	no-plagiarism	0.815000	0.903270	0.387893	0.090909	0.000000	0.000000	0.062500	0.000000	0.000000	0.484018	0.301370	0.127854	0.367953	0.968578	1.000000
suspicious-document00940.txt-45	source-document00700.txt-77	no-plagiarism	0.941111	0.912012	0.271705	0.050000	0.000000	0.000000	0.035714	0.000000	0.000000	0.290411	0.213699	0.098630	0.295983	0.000000	0.000000
suspicious-document00940.txt-53	source-document02159.txt-1	no-plagiarism	0.422368	0.412228	0.276797	0.259259	0.028571	0.000000	0.140000	0.014286	0.000000	0.826531	0.576531	0.382653	0.450128	0.899091	0.440386
suspicious-document00940.txt-62	source-document00700.txt-84	no-plagiarism	0.573333	0.729631	0.322051	0.153846	0.000000	0.000000	0.076923	0.000000	0.000000	0.763441	0.376344	0.182796	0.415301	0.000000	0.000000
suspicious-document00940.txt-64	source-document00700.txt-88	no-plagiarism	0.795000	0.897938	0.035966	0.083333	0.000000	0.000000	0.052632	0.000000	0.000000	0.426471	0.279412	0.102941	0.415094	0.000000	0.000000
suspicious-document00940.txt-68	source-document00700.txt-89	no-plagiarism	0.993750	0.947871	0.303670	0.125000	0.000000	0.000000	0.029412	0.000000	0.000000	0.916667	0.666667	0.277778	0.264706	0.000000	0.000000
suspicious-document00940.txt-82	source-document02159.txt-8	no-plagiarism	0.958333	0.681489	0.235953	0.285714	0.000000	0.000000	0.080000	0.000000	0.000000	0.846154	0.641026	0.282051	0.282609	0.000000	0.000000
suspicious-document00940.txt-91	source-document00700.txt-91	no-plagiarism	0.616129	0.790641	0.273836	0.161290	0.000000	0.000000	0.106383	0.000000	0.000000	0.526042	0.348958	0.203125	0.387097	0.426707	0.218218
suspicious-document00940.txt-93	source-document02159.txt-14	no-plagiarism	0.658621	0.624722	0.151516	0.138889	0.000000	0.000000	0.106383	0.000000	0.000000	0.379747	0.278481	0.168776	0.342342	0.840594	0.534522
suspicious-document00244.txt-2	source-document02159.txt-15	no-plagiarism	0.972500	0.896858	0.107274	0.074074	0.000000	0.000000	0.060606	0.000000	0.000000	0.206522	0.141304	0.054348	0.243243	0.000000	0.000000
suspicious-document00244.txt-4	source-document02159.txt-41	no-plagiarism	0.507813	0.634218	0.288504	0.161290	0.000000	0.000000	0.106383	0.000000	0.000000	0.617347	0.413265	0.188776	0.390244	0.879516	0.408248
suspicious-document00940.txt-101	source-document00700.txt-120	no-plagiarism	0.573958	0.614114	0.360702	0.266667	0.058824	0.000000	0.117647	0.022989	0.000000	0.949074	0.694444	0.435185	0.399274	0.621860	0.211921
suspicious-document00244.txt-8	source-document00700.txt-123	no-plagiarism	1.207813	1.000000	0.073089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050955	0.031847	0.019108	0.058824	0.000000	0.000000
suspicious-document00745.txt-2	source-document02159.txt-49	no-plagiarism	0.687500	0.704344	NaN	0.363636	0.000000	0.000000	0.148148	0.000000	0.000000	0.886792	0.415094	0.226415	0.355263	0.949559	NaN
suspicious-document00745.txt-4	source-document00700.txt-129	no-plagiarism	0.585000	0.820716	0.305534	0.142857	0.000000	0.000000	0.071429	0.000000	0.000000	0.860656	0.532787	0.303279	0.390805	0.980626	1.000000
suspicious-document00244.txt-29	source-document00700.txt-143	no-plagiarism	0.933824	0.944098	0.174573	0.125000	0.000000	0.000000	0.037037	0.000000	0.000000	0.928571	0.500000	0.261905	0.317647	0.000000	0.000000
suspicious-document01026.txt-6	source-document00700.txt-144	no-plagiarism	0.684783	0.929727	0.183876	0.076923	0.000000	0.000000	0.051282	0.000000	0.000000	0.508108	0.340541	0.145946	0.391459	0.000000	0.000000
suspicious-document01026.txt-9	source-document02159.txt-65	no-plagiarism	1.118182	0.941074	0.300356	0.166667	0.000000	0.000000	0.026316	0.000000	0.000000	0.931034	0.655172	0.310345	0.179592	0.000000	0.000000
